HJ	E0	Y2	I0	I0.1	R6	6H	U1	BG
0	0	ALL	999999	0	ALL	ALL	0	8
0	0	ALL	999999	0	ALL	ALL	999999	8
0	0	ALL	999999	0	ALL	ALL	ALL	16
0	0	ALL	999999	999999	0	0	0	2
0	0	ALL	999999	999999	0	0	999999	2
0	0	ALL	999999	999999	0	0	ALL	4
0	0	ALL	999999	999999	0	999999	0	2
0	0	ALL	999999	999999	0	999999	999999	2
0	0	ALL	999999	999999	0	999999	ALL	4
0	0	ALL	999999	999999	0	ALL	0	4
0	0	ALL	999999	999999	0	ALL	999999	4
0	0	ALL	999999	999999	0	ALL	ALL	8
0	0	ALL	999999	999999	999999	0	0	2
0	0	ALL	999999	999999	999999	0	999999	2
0	0	ALL	999999	999999	999999	0	ALL	4
0	0	ALL	999999	999999	999999	999999	0	2
0	0	ALL	999999	999999	999999	999999	999999	2
0	0	ALL	999999	999999	999999	999999	ALL	4
0	0	ALL	999999	999999	999999	ALL	0	4
0	0	ALL	999999	999999	999999	ALL	999999	4
0	0	ALL	999999	999999	999999	ALL	ALL	8
0	0	ALL	999999	999999	ALL	0	0	4
0	0	ALL	999999	999999	ALL	0	999999	4
0	0	ALL	999999	999999	ALL	0	ALL	8
0	0	ALL	999999	999999	ALL	999999	0	4
0	0	ALL	999999	999999	ALL	999999	999999	4
0	0	ALL	999999	999999	ALL	999999	ALL	8
0	0	ALL	999999	999999	ALL	ALL	0	8
0	0	ALL	999999	999999	ALL	ALL	999999	8
0	0	ALL	999999	999999	ALL	ALL	ALL	16
0	0	ALL	999999	ALL	0	0	0	4
0	0	ALL	999999	ALL	0	0	999999	4
0	0	ALL	999999	ALL	0	0	ALL	8
0	0	ALL	999999	ALL	0	999999	0	4
0	0	ALL	999999	ALL	0	999999	999999	4
0	0	ALL	999999	ALL	0	999999	ALL	8
0	0	ALL	999999	ALL	0	ALL	0	8
0	0	ALL	999999	ALL	0	ALL	999999	8
0	0	ALL	999999	ALL	0	ALL	ALL	16
0	0	ALL	999999	ALL	999999	0	0	4
0	0	ALL	999999	ALL	999999	0	999999	4
0	0	ALL	999999	ALL	999999	0	ALL	8
0	0	ALL	999999	ALL	999999	999999	0	4
0	0	ALL	999999	ALL	999999	999999	999999	4
0	0	ALL	999999	ALL	999999	999999	ALL	8
0	0	ALL	999999	ALL	999999	ALL	0	8
0	0	ALL	999999	ALL	999999	ALL	999999	8
0	0	ALL	999999	ALL	999999	ALL	ALL	16
0	0	ALL	999999	ALL	ALL	0	0	8
0	0	ALL	999999	ALL	ALL	0	999999	8
0	0	ALL	999999	ALL	ALL	0	ALL	16
0	0	ALL	999999	ALL	ALL	999999	0	8
0	0	ALL	999999	ALL	ALL	999999	999999	8
0	0	ALL	999999	ALL	ALL	999999	ALL	16
0	0	ALL	999999	ALL	ALL	ALL	0	16
0	0	ALL	999999	ALL	ALL	ALL	999999	16
0	0	ALL	999999	ALL	ALL	ALL	ALL	32
0	0	ALL	ALL	0	0	0	0	4
0	0	ALL	ALL	0	0	0	999999	4
0	0	ALL	ALL	0	0	0	ALL	8
0	0	ALL	ALL	0	0	999999	0	4
0	0	ALL	ALL	0	0	999999	999999	4
0	0	ALL	ALL	0	0	999999	ALL	8
0	0	ALL	ALL	0	0	ALL	0	8
0	0	ALL	ALL	0	0	ALL	999999	8
0	0	ALL	ALL	0	0	ALL	ALL	16
0	0	ALL	ALL	0	999999	0	0	4
0	0	ALL	ALL	0	999999	0	999999	4
0	0	ALL	ALL	0	999999	0	ALL	8
0	0	ALL	ALL	0	999999	999999	0	4
0	0	ALL	ALL	0	999999	999999	999999	4
0	0	ALL	ALL	0	999999	999999	ALL	8
0	0	ALL	ALL	0	999999	ALL	0	8
0	0	ALL	ALL	0	999999	ALL	999999	8
0	0	ALL	ALL	0	999999	ALL	ALL	16
0	0	ALL	ALL	0	ALL	0	0	8
0	0	ALL	ALL	0	ALL	0	999999	8
0	0	ALL	ALL	0	ALL	0	ALL	16
0	0	ALL	ALL	0	ALL	999999	0	8
0	0	ALL	ALL	0	ALL	999999	999999	8
0	0	ALL	ALL	0	ALL	999999	ALL	16
0	0	ALL	ALL	0	ALL	ALL	0	16
0	0	ALL	ALL	0	ALL	ALL	999999	16
0	0	ALL	ALL	0	ALL	ALL	ALL	32
0	0	ALL	ALL	999999	0	0	0	4
0	0	ALL	ALL	999999	0	0	999999	4
0	0	ALL	ALL	999999	0	0	ALL	8
0	0	ALL	ALL	999999	0	999999	0	4
0	0	ALL	ALL	999999	0	999999	999999	4
0	0	ALL	ALL	999999	0	999999	ALL	8
0	0	ALL	ALL	999999	0	ALL	0	8
0	0	ALL	ALL	999999	0	ALL	999999	8
0	0	ALL	ALL	999999	0	ALL	ALL	16
0	0	ALL	ALL	999999	999999	0	0	4
0	0	ALL	ALL	999999	999999	0	999999	4
0	0	ALL	ALL	999999	999999	0	ALL	8
0	0	ALL	ALL	999999	999999	999999	0	4
0	0	ALL	ALL	999999	999999	999999	999999	4
0	0	ALL	ALL	999999	999999	999999	ALL	8
0	0	ALL	ALL	999999	999999	ALL	0	8
0	0	ALL	ALL	999999	999999	ALL	999999	8
0	0	ALL	ALL	999999	999999	ALL	ALL	16
0	0	ALL	ALL	999999	ALL	0	0	8
0	0	ALL	ALL	999999	ALL	0	999999	8
0	0	ALL	ALL	999999	ALL	0	ALL	16
0	0	ALL	ALL	999999	ALL	999999	0	8
0	0	ALL	ALL	999999	ALL	999999	999999	8
0	0	ALL	ALL	999999	ALL	999999	ALL	16
0	0	ALL	ALL	999999	ALL	ALL	0	16
0	0	ALL	ALL	999999	ALL	ALL	999999	16
0	0	ALL	ALL	999999	ALL	ALL	ALL	32
0	0	ALL	ALL	ALL	0	0	0	8
0	0	ALL	ALL	ALL	0	0	999999	8
0	0	ALL	ALL	ALL	0	0	ALL	16
0	0	ALL	ALL	ALL	0	999999	0	8
0	0	ALL	ALL	ALL	0	999999	999999	8
0	0	ALL	ALL	ALL	0	999999	ALL	16
0	0	ALL	ALL	ALL	0	ALL	0	16
0	0	ALL	ALL	ALL	0	ALL	999999	16
0	0	ALL	ALL	ALL	0	ALL	ALL	32
0	0	ALL	ALL	ALL	999999	0	0	8
0	0	ALL	ALL	ALL	999999	0	999999	8
0	0	ALL	ALL	ALL	999999	0	ALL	16
0	0	ALL	ALL	ALL	999999	999999	0	8
0	0	ALL	ALL	ALL	999999	999999	999999	8
0	0	ALL	ALL	ALL	999999	999999	ALL	16
0	0	ALL	ALL	ALL	999999	ALL	0	16
0	0	ALL	ALL	ALL	999999	ALL	999999	16
0	0	ALL	ALL	ALL	999999	ALL	ALL	32
0	0	ALL	ALL	ALL	ALL	0	0	16
0	0	ALL	ALL	ALL	ALL	0	999999	16
0	0	ALL	ALL	ALL	ALL	0	ALL	32
0	0	ALL	ALL	ALL	ALL	999999	0	16
0	0	ALL	ALL	ALL	ALL	999999	999999	16
0	0	ALL	ALL	ALL	ALL	999999	ALL	32
0	0	ALL	ALL	ALL	ALL	ALL	0	32
0	0	ALL	ALL	ALL	ALL	ALL	999999	32
0	0	ALL	ALL	ALL	ALL	ALL	ALL	64
0	999999	0	0	0	0	0	0	1
0	999999	0	0	0	0	0	999999	1
0	999999	0	0	0	0	0	ALL	2
0	999999	0	0	0	0	999999	0	1
0	999999	0	0	0	0	999999	999999	1
0	999999	0	0	0	0	999999	ALL	2
0	999999	0	0	0	0	ALL	0	2
0	999999	0	0	0	0	ALL	999999	2
0	999999	0	0	0	0	ALL	ALL	4
0	999999	0	0	0	999999	0	0	1
0	999999	0	0	0	999999	0	999999	1
0	999999	0	0	0	999999	0	ALL	2
0	999999	0	0	0	999999	999999	0	1
0	999999	0	0	0	999999	999999	999999	1
0	999999	0	0	0	999999	999999	ALL	2
0	999999	0	0	0	999999	ALL	0	2
0	999999	0	0	0	999999	ALL	999999	2
0	999999	0	0	0	999999	ALL	ALL	4
0	999999	0	0	0	ALL	0	0	2
0	999999	0	0	0	ALL	0	999999	2
0	999999	0	0	0	ALL	0	ALL	4
0	999999	0	0	0	ALL	999999	0	2
0	999999	0	0	0	ALL	999999	999999	2
0	999999	0	0	0	ALL	999999	ALL	4
0	999999	0	0	0	ALL	ALL	0	4
0	999999	0	0	0	ALL	ALL	999999	4
0	999999	0	0	0	ALL	ALL	ALL	8
0	999999	0	0	999999	0	0	0	1
0	999999	0	0	999999	0	0	999999	1
0	999999	0	0	999999	0	0	ALL	2
0	999999	0	0	999999	0	999999	0	1
0	999999	0	0	999999	0	999999	999999	1
0	999999	0	0	999999	0	999999	ALL	2
0	999999	0	0	999999	0	ALL	0	2
0	999999	0	0	999999	0	ALL	999999	2
0	999999	0	0	999999	0	ALL	ALL	4
0	999999	0	0	999999	999999	0	0	1
0	999999	0	0	999999	999999	0	999999	1
0	999999	0	0	999999	999999	0	ALL	2
0	999999	0	0	999999	999999	999999	0	1
0	999999	0	0	999999	999999	999999	999999	1
0	999999	0	0	999999	999999	999999	ALL	2
0	999999	0	0	999999	999999	ALL	0	2
0	999999	0	0	999999	999999	ALL	999999	2
0	999999	0	0	999999	999999	ALL	ALL	4
0	999999	0	0	999999	ALL	0	0	2
0	999999	0	0	999999	ALL	0	999999	2
0	999999	0	0	999999	ALL	0	ALL	4
0	999999	0	0	999999	ALL	999999	0	2
0	999999	0	0	999999	ALL	999999	999999	2
0	999999	0	0	999999	ALL	999999	ALL	4
0	999999	0	0	999999	ALL	ALL	0	4
0	999999	0	0	999999	ALL	ALL	999999	4
0	999999	0	0	999999	ALL	ALL	ALL	8
0	999999	0	0	ALL	0	0	0	2
0	999999	0	0	ALL	0	0	999999	2
0	999999	0	0	ALL	0	0	ALL	4
0	999999	0	0	ALL	0	999999	0	2
0	999999	0	0	ALL	0	999999	999999	2
0	999999	0	0	ALL	0	999999	ALL	4
0	999999	0	0	ALL	0	ALL	0	4
0	999999	0	0	ALL	0	ALL	999999	4
0	999999	0	0	ALL	0	ALL	ALL	8
0	999999	0	0	ALL	999999	0	0	2
0	999999	0	0	ALL	999999	0	999999	2
0	999999	0	0	ALL	999999	0	ALL	4
0	999999	0	0	ALL	999999	999999	0	2
0	999999	0	0	ALL	999999	999999	999999	2
0	999999	0	0	ALL	999999	999999	ALL	4
0	999999	0	0	ALL	999999	ALL	0	4
0	999999	0	0	ALL	999999	ALL	999999	4
0	999999	0	0	ALL	999999	ALL	ALL	8
0	999999	0	0	ALL	ALL	0	0	4
0	999999	0	0	ALL	ALL	0	999999	4
0	999999	0	0	ALL	ALL	0	ALL	8
0	999999	0	0	ALL	ALL	999999	0	4
0	999999	0	0	ALL	ALL	999999	999999	4
0	999999	0	0	ALL	ALL	999999	ALL	8
0	999999	0	0	ALL	ALL	ALL	0	8
0	999999	0	0	ALL	ALL	ALL	999999	8
0	999999	0	0	ALL	ALL	ALL	ALL	16
0	999999	0	999999	0	0	0	0	1
0	999999	0	999999	0	0	0	999999	1
0	999999	0	999999	0	0	0	ALL	2
0	999999	0	999999	0	0	999999	0	1
0	999999	0	999999	0	0	999999	999999	1
0	999999	0	999999	0	0	999999	ALL	2
0	999999	0	999999	0	0	ALL	0	2
0	999999	0	999999	0	0	ALL	999999	2
0	999999	0	999999	0	0	ALL	ALL	4
0	999999	0	999999	0	999999	0	0	1
0	999999	0	999999	0	999999	0	999999	1
0	999999	0	999999	0	999999	0	ALL	2
0	999999	0	999999	0	999999	999999	0	1
0	999999	0	999999	0	999999	999999	999999	1
0	999999	0	999999	0	999999	999999	ALL	2
0	999999	0	999999	0	999999	ALL	0	2
0	999999	0	999999	0	999999	ALL	999999	2
0	999999	0	999999	0	999999	ALL	ALL	4
0	999999	0	999999	0	ALL	0	0	2
0	999999	0	999999	0	ALL	0	999999	2
0	999999	0	999999	0	ALL	0	ALL	4
0	999999	0	999999	0	ALL	999999	0	2
0	999999	0	999999	0	ALL	999999	999999	2
0	999999	0	999999	0	ALL	999999	ALL	4
0	999999	0	999999	0	ALL	ALL	0	4
0	999999	0	999999	0	ALL	ALL	999999	4
0	999999	0	999999	0	ALL	ALL	ALL	8
0	999999	0	999999	999999	0	0	0	1
0	999999	0	999999	999999	0	0	999999	1
0	999999	0	999999	999999	0	0	ALL	2
0	999999	0	999999	999999	0	999999	0	1
0	999999	0	999999	999999	0	999999	999999	1
0	999999	0	999999	999999	0	999999	ALL	2
0	999999	0	999999	999999	0	ALL	0	2
0	999999	0	999999	999999	0	ALL	999999	2
0	999999	0	999999	999999	0	ALL	ALL	4
0	999999	0	999999	999999	999999	0	0	1
0	999999	0	999999	999999	999999	0	999999	1
0	999999	0	999999	999999	999999	0	ALL	2
0	999999	0	999999	999999	999999	999999	0	1
0	999999	0	999999	999999	999999	999999	999999	1
0	999999	0	999999	999999	999999	999999	ALL	2
0	999999	0	999999	999999	999999	ALL	0	2
0	999999	0	999999	999999	999999	ALL	999999	2
0	999999	0	999999	999999	999999	ALL	ALL	4
0	999999	0	999999	999999	ALL	0	0	2
0	999999	0	999999	999999	ALL	0	999999	2
0	999999	0	999999	999999	ALL	0	ALL	4
0	999999	0	999999	999999	ALL	999999	0	2
0	999999	0	999999	999999	ALL	999999	999999	2
0	999999	0	999999	999999	ALL	999999	ALL	4
0	999999	0	999999	999999	ALL	ALL	0	4
0	999999	0	999999	999999	ALL	ALL	999999	4
0	999999	0	999999	999999	ALL	ALL	ALL	8
0	999999	0	999999	ALL	0	0	0	2
0	999999	0	999999	ALL	0	0	999999	2
0	999999	0	999999	ALL	0	0	ALL	4
0	999999	0	999999	ALL	0	999999	0	2
0	999999	0	999999	ALL	0	999999	999999	2
0	999999	0	999999	ALL	0	999999	ALL	4
0	999999	0	999999	ALL	0	ALL	0	4
0	999999	0	999999	ALL	0	ALL	999999	4
0	999999	0	999999	ALL	0	ALL	ALL	8
0	999999	0	999999	ALL	999999	0	0	2
0	999999	0	999999	ALL	999999	0	999999	2
0	999999	0	999999	ALL	999999	0	ALL	4
0	999999	0	999999	ALL	999999	999999	0	2
0	999999	0	999999	ALL	999999	999999	999999	2
0	999999	0	999999	ALL	999999	999999	ALL	4
0	999999	0	999999	ALL	999999	ALL	0	4
0	999999	0	999999	ALL	999999	ALL	999999	4
0	999999	0	999999	ALL	999999	ALL	ALL	8
0	999999	0	999999	ALL	ALL	0	0	4
0	999999	0	999999	ALL	ALL	0	999999	4
0	999999	0	999999	ALL	ALL	0	ALL	8
0	999999	0	999999	ALL	ALL	999999	0	4
0	999999	0	999999	ALL	ALL	999999	999999	4
0	999999	0	999999	ALL	ALL	999999	ALL	8
0	999999	0	999999	ALL	ALL	ALL	0	8
0	999999	0	999999	ALL	ALL	ALL	999999	8
0	999999	0	999999	ALL	ALL	ALL	ALL	16
0	999999	0	ALL	0	0	0	0	2
0	999999	0	ALL	0	0	0	999999	2
0	999999	0	ALL	0	0	0	ALL	4
0	999999	0	ALL	0	0	999999	0	2
0	999999	0	ALL	0	0	999999	999999	2
0	999999	0	ALL	0	0	999999	ALL	4
0	999999	0	ALL	0	0	ALL	0	4
0	999999	0	ALL	0	0	ALL	999999	4
0	999999	0	ALL	0	0	ALL	ALL	8
0	999999	0	ALL	0	999999	0	0	2
0	999999	0	ALL	0	999999	0	999999	2
0	999999	0	ALL	0	999999	0	ALL	4
0	999999	0	ALL	0	999999	999999	0	2
0	999999	0	ALL	0	999999	999999	999999	2
0	999999	0	ALL	0	999999	999999	ALL	4
0	999999	0	ALL	0	999999	ALL	0	4
0	999999	0	ALL	0	999999	ALL	999999	4
0	999999	0	ALL	0	999999	ALL	ALL	8
0	999999	0	ALL	0	ALL	0	0	4
0	999999	0	ALL	0	ALL	0	999999	4
0	999999	0	ALL	0	ALL	0	ALL	8
0	999999	0	ALL	0	ALL	999999	0	4
0	999999	0	ALL	0	ALL	999999	999999	4
0	999999	0	ALL	0	ALL	999999	ALL	8
0	999999	0	ALL	0	ALL	ALL	0	8
0	999999	0	ALL	0	ALL	ALL	999999	8
0	999999	0	ALL	0	ALL	ALL	ALL	16
0	999999	0	ALL	999999	0	0	0	2
0	999999	0	ALL	999999	0	0	999999	2
0	999999	0	ALL	999999	0	0	ALL	4
0	999999	0	ALL	999999	0	999999	0	2
0	999999	0	ALL	999999	0	999999	999999	2
0	999999	0	ALL	999999	0	999999	ALL	4
0	999999	0	ALL	999999	0	ALL	0	4
0	999999	0	ALL	999999	0	ALL	999999	4
0	999999	0	ALL	999999	0	ALL	ALL	8
0	999999	0	ALL	999999	999999	0	0	2
0	999999	0	ALL	999999	999999	0	999999	2
0	999999	0	ALL	999999	999999	0	ALL	4
0	999999	0	ALL	999999	999999	999999	0	2
0	999999	0	ALL	999999	999999	999999	999999	2
0	999999	0	ALL	999999	999999	999999	ALL	4
0	999999	0	ALL	999999	999999	ALL	0	4
0	999999	0	ALL	999999	999999	ALL	999999	4
0	999999	0	ALL	999999	999999	ALL	ALL	8
0	999999	0	ALL	999999	ALL	0	0	4
0	999999	0	ALL	999999	ALL	0	999999	4
0	999999	0	ALL	999999	ALL	0	ALL	8
0	999999	0	ALL	999999	ALL	999999	0	4
0	999999	0	ALL	999999	ALL	999999	999999	4
0	999999	0	ALL	999999	ALL	999999	ALL	8
0	999999	0	ALL	999999	ALL	ALL	0	8
0	999999	0	ALL	999999	ALL	ALL	999999	8
0	999999	0	ALL	999999	ALL	ALL	ALL	16
0	999999	0	ALL	ALL	0	0	0	4
0	999999	0	ALL	ALL	0	0	999999	4
0	999999	0	ALL	ALL	0	0	ALL	8
0	999999	0	ALL	ALL	0	999999	0	4
0	999999	0	ALL	ALL	0	999999	999999	4
0	999999	0	ALL	ALL	0	999999	ALL	8
0	999999	0	ALL	ALL	0	ALL	0	8
0	999999	0	ALL	ALL	0	ALL	999999	8
0	999999	0	ALL	ALL	0	ALL	ALL	16
0	999999	0	ALL	ALL	999999	0	0	4
0	999999	0	ALL	ALL	999999	0	999999	4
0	999999	0	ALL	ALL	999999	0	ALL	8
0	999999	0	ALL	ALL	999999	999999	0	4
0	999999	0	ALL	ALL	999999	999999	999999	4
0	999999	0	ALL	ALL	999999	999999	ALL	8
0	999999	0	ALL	ALL	999999	ALL	0	8
0	999999	0	ALL	ALL	999999	ALL	999999	8
0	999999	0	ALL	ALL	999999	ALL	ALL	16
0	999999	0	ALL	ALL	ALL	0	0	8
0	999999	0	ALL	ALL	ALL	0	999999	8
0	999999	0	ALL	ALL	ALL	0	ALL	16
0	999999	0	ALL	ALL	ALL	999999	0	8
0	999999	0	ALL	ALL	ALL	999999	999999	8
0	999999	0	ALL	ALL	ALL	999999	ALL	16
0	999999	0	ALL	ALL	ALL	ALL	0	16
0	999999	0	ALL	ALL	ALL	ALL	999999	16
0	999999	0	ALL	ALL	ALL	ALL	ALL	32
0	999999	999999	0	0	0	0	0	1
0	999999	999999	0	0	0	0	999999	1
0	999999	999999	0	0	0	0	ALL	2
0	999999	999999	0	0	0	999999	0	1
0	999999	999999	0	0	0	999999	999999	1
0	999999	999999	0	0	0	999999	ALL	2
0	999999	999999	0	0	0	ALL	0	2
0	999999	999999	0	0	0	ALL	999999	2
0	999999	999999	0	0	0	ALL	ALL	4
0	999999	999999	0	0	999999	0	0	1
0	999999	999999	0	0	999999	0	999999	1
0	999999	999999	0	0	999999	0	ALL	2
0	999999	999999	0	0	999999	999999	0	1
0	999999	999999	0	0	999999	999999	999999	1
0	999999	999999	0	0	999999	999999	ALL	2
0	999999	999999	0	0	999999	ALL	0	2
0	999999	999999	0	0	999999	ALL	999999	2
0	999999	999999	0	0	999999	ALL	ALL	4
0	999999	999999	0	0	ALL	0	0	2
0	999999	999999	0	0	ALL	0	999999	2
0	999999	999999	0	0	ALL	0	ALL	4
0	999999	999999	0	0	ALL	999999	0	2
0	999999	999999	0	0	ALL	999999	999999	2
0	999999	999999	0	0	ALL	999999	ALL	4
0	999999	999999	0	0	ALL	ALL	0	4
0	999999	999999	0	0	ALL	ALL	999999	4
0	999999	999999	0	0	ALL	ALL	ALL	8
0	999999	999999	0	999999	0	0	0	1
0	999999	999999	0	999999	0	0	999999	1
0	999999	999999	0	999999	0	0	ALL	2
0	999999	999999	0	999999	0	999999	0	1
0	999999	999999	0	999999	0	999999	999999	1
0	999999	999999	0	999999	0	999999	ALL	2
0	999999	999999	0	999999	0	ALL	0	2
0	999999	999999	0	999999	0	ALL	999999	2
0	999999	999999	0	999999	0	ALL	ALL	4
0	999999	999999	0	999999	999999	0	0	1
0	999999	999999	0	999999	999999	0	999999	1
0	999999	999999	0	999999	999999	0	ALL	2
0	999999	999999	0	999999	999999	999999	0	1
0	999999	999999	0	999999	999999	999999	999999	1
0	999999	999999	0	999999	999999	999999	ALL	2
0	999999	999999	0	999999	999999	ALL	0	2
0	999999	999999	0	999999	999999	ALL	999999	2
0	999999	999999	0	999999	999999	ALL	ALL	4
0	999999	999999	0	999999	ALL	0	0	2
0	999999	999999	0	999999	ALL	0	999999	2
0	999999	999999	0	999999	ALL	0	ALL	4
0	999999	999999	0	999999	ALL	999999	0	2
0	999999	999999	0	999999	ALL	999999	999999	2
0	999999	999999	0	999999	ALL	999999	ALL	4
0	999999	999999	0	999999	ALL	ALL	0	4
0	999999	999999	0	999999	ALL	ALL	999999	4
0	999999	999999	0	999999	ALL	ALL	ALL	8
0	999999	999999	0	ALL	0	0	0	2
0	999999	999999	0	ALL	0	0	999999	2
0	999999	999999	0	ALL	0	0	ALL	4
0	999999	999999	0	ALL	0	999999	0	2
0	999999	999999	0	ALL	0	999999	999999	2
0	999999	999999	0	ALL	0	999999	ALL	4
0	999999	999999	0	ALL	0	ALL	0	4
0	999999	999999	0	ALL	0	ALL	999999	4
0	999999	999999	0	ALL	0	ALL	ALL	8
0	999999	999999	0	ALL	999999	0	0	2
0	999999	999999	0	ALL	999999	0	999999	2
0	999999	999999	0	ALL	999999	0	ALL	4
0	999999	999999	0	ALL	999999	999999	0	2
0	999999	999999	0	ALL	999999	999999	999999	2
0	999999	999999	0	ALL	999999	999999	ALL	4
0	999999	999999	0	ALL	999999	ALL	0	4
0	999999	999999	0	ALL	999999	ALL	999999	4
0	999999	999999	0	ALL	999999	ALL	ALL	8
0	999999	999999	0	ALL	ALL	0	0	4
0	999999	999999	0	ALL	ALL	0	999999	4
0	999999	999999	0	ALL	ALL	0	ALL	8
0	999999	999999	0	ALL	ALL	999999	0	4
0	999999	999999	0	ALL	ALL	999999	999999	4
0	999999	999999	0	ALL	ALL	999999	ALL	8
0	999999	999999	0	ALL	ALL	ALL	0	8
0	999999	999999	0	ALL	ALL	ALL	999999	8
0	999999	999999	0	ALL	ALL	ALL	ALL	16
0	999999	999999	999999	0	0	0	0	1
0	999999	999999	999999	0	0	0	999999	1
0	999999	999999	999999	0	0	0	ALL	2
0	999999	999999	999999	0	0	999999	0	1
0	999999	999999	999999	0	0	999999	999999	1
0	999999	999999	999999	0	0	999999	ALL	2
0	999999	999999	999999	0	0	ALL	0	2
0	999999	999999	999999	0	0	ALL	999999	2
0	999999	999999	999999	0	0	ALL	ALL	4
0	999999	999999	999999	0	999999	0	0	1
0	999999	999999	999999	0	999999	0	999999	1
0	999999	999999	999999	0	999999	0	ALL	2
0	999999	999999	999999	0	999999	999999	0	1
0	999999	999999	999999	0	999999	999999	999999	1
0	999999	999999	999999	0	999999	999999	ALL	2
0	999999	999999	999999	0	999999	ALL	0	2
0	999999	999999	999999	0	999999	ALL	999999	2
0	999999	999999	999999	0	999999	ALL	ALL	4
0	999999	999999	999999	0	ALL	0	0	2
0	999999	999999	999999	0	ALL	0	999999	2
0	999999	999999	999999	0	ALL	0	ALL	4
0	999999	999999	999999	0	ALL	999999	0	2
0	999999	999999	999999	0	ALL	999999	999999	2
0	999999	999999	999999	0	ALL	999999	ALL	4
0	999999	999999	999999	0	ALL	ALL	0	4
0	999999	999999	999999	0	ALL	ALL	999999	4
0	999999	999999	999999	0	ALL	ALL	ALL	8
0	999999	999999	999999	999999	0	0	0	1
0	999999	999999	999999	999999	0	0	999999	1
0	999999	999999	999999	999999	0	0	ALL	2
0	999999	999999	999999	999999	0	999999	0	1
0	999999	999999	999999	999999	0	999999	999999	1
0	999999	999999	999999	999999	0	999999	ALL	2
0	999999	999999	999999	999999	0	ALL	0	2
0	999999	999999	999999	999999	0	ALL	999999	2
0	999999	999999	999999	999999	0	ALL	ALL	4
0	999999	999999	999999	999999	999999	0	0	1
0	999999	999999	999999	999999	999999	0	999999	1
0	999999	999999	999999	999999	999999	0	ALL	2
0	999999	999999	999999	999999	999999	999999	0	1
0	999999	999999	999999	999999	999999	999999	999999	1
0	999999	999999	999999	999999	999999	999999	ALL	2
0	999999	999999	999999	999999	999999	ALL	0	2
0	999999	999999	999999	999999	999999	ALL	999999	2
0	999999	999999	999999	999999	999999	ALL	ALL	4
0	999999	999999	999999	999999	ALL	0	0	2
0	999999	999999	999999	999999	ALL	0	999999	2
0	999999	999999	999999	999999	ALL	0	ALL	4
0	999999	999999	999999	999999	ALL	999999	0	2
0	999999	999999	999999	999999	ALL	999999	999999	2
0	999999	999999	999999	999999	ALL	999999	ALL	4
0	999999	999999	999999	999999	ALL	ALL	0	4
0	999999	999999	999999	999999	ALL	ALL	999999	4
0	999999	999999	999999	999999	ALL	ALL	ALL	8
0	999999	999999	999999	ALL	0	0	0	2
0	999999	999999	999999	ALL	0	0	999999	2
0	999999	999999	999999	ALL	0	0	ALL	4
0	999999	999999	999999	ALL	0	999999	0	2
0	999999	999999	999999	ALL	0	999999	999999	2
0	999999	999999	999999	ALL	0	999999	ALL	4
0	999999	999999	999999	ALL	0	ALL	0	4
0	999999	999999	999999	ALL	0	ALL	999999	4
0	999999	999999	999999	ALL	0	ALL	ALL	8
0	999999	999999	999999	ALL	999999	0	0	2
0	999999	999999	999999	ALL	999999	0	999999	2
0	999999	999999	999999	ALL	999999	0	ALL	4
0	999999	999999	999999	ALL	999999	999999	0	2
0	999999	999999	999999	ALL	999999	999999	999999	2
0	999999	999999	999999	ALL	999999	999999	ALL	4
0	999999	999999	999999	ALL	999999	ALL	0	4
0	999999	999999	999999	ALL	999999	ALL	999999	4
0	999999	999999	999999	ALL	999999	ALL	ALL	8
0	999999	999999	999999	ALL	ALL	0	0	4
0	999999	999999	999999	ALL	ALL	0	999999	4
0	999999	999999	999999	ALL	ALL	0	ALL	8
0	999999	999999	999999	ALL	ALL	999999	0	4
0	999999	999999	999999	ALL	ALL	999999	999999	4
0	999999	999999	999999	ALL	ALL	999999	ALL	8
0	999999	999999	999999	ALL	ALL	ALL	0	8
0	999999	999999	999999	ALL	ALL	ALL	999999	8
0	999999	999999	999999	ALL	ALL	ALL	ALL	16
0	999999	999999	ALL	0	0	0	0	2
0	999999	999999	ALL	0	0	0	999999	2
0	999999	999999	ALL	0	0	0	ALL	4
0	999999	999999	ALL	0	0	999999	0	2
0	999999	999999	ALL	0	0	999999	999999	2
0	999999	999999	ALL	0	0	999999	ALL	4
0	999999	999999	ALL	0	0	ALL	0	4
0	999999	999999	ALL	0	0	ALL	999999	4
0	999999	999999	ALL	0	0	ALL	ALL	8
0	999999	999999	ALL	0	999999	0	0	2
0	999999	999999	ALL	0	999999	0	999999	2
0	999999	999999	ALL	0	999999	0	ALL	4
0	999999	999999	ALL	0	999999	999999	0	2
0	999999	999999	ALL	0	999999	999999	999999	2
0	999999	999999	ALL	0	999999	999999	ALL	4
0	999999	999999	ALL	0	999999	ALL	0	4
0	999999	999999	ALL	0	999999	ALL	999999	4
0	999999	999999	ALL	0	999999	ALL	ALL	8
0	999999	999999	ALL	0	ALL	0	0	4
0	999999	999999	ALL	0	ALL	0	999999	4
0	999999	999999	ALL	0	ALL	0	ALL	8
0	999999	999999	ALL	0	ALL	999999	0	4
0	999999	999999	ALL	0	ALL	999999	999999	4
0	999999	999999	ALL	0	ALL	999999	ALL	8
